"Run 1: Time (s)","Run 1: Illumination (lux)","Run 2: Time (s)","Run 2: Illumination (lux)","Run 3: Time (s)","Run 3: Illumination (lux)","Run 4: Time (s)","Run 4: Illumination (lux)","Run 5: Time (s)","Run 5: Illumination (lux)","Run 6: Time (s)","Run 6: Illumination (lux)"
3.099876,5384.70428467,3.099876,5384.70428467,3.099876,5384.70428467,3.099876,5384.70428467,3.099876,5200.10650635,3.099876,4545.62347412
3.116542,5384.70428467,3.116542,5384.70428467,3.116542,5386.76971436,3.116542,5384.70428467,3.116542,5200.10650635,3.116542,4547.68890381
3.133208,5386.76971436,3.133208,5384.70428467,3.133208,5384.70428467,3.133208,5384.70428467,3.133208,5200.10650635,3.133208,4568.21411133
3.149874,5386.76971436,3.149874,5384.70428467,3.149874,5384.70428467,3.149874,5386.76971436,3.149874,5208.23913574,3.149874,4566.14868164
3.16654,5384.70428467,3.16654,5384.70428467,3.16654,5386.76971436,3.16654,5386.76971436,3.16654,5200.10650635,3.16654,4543.68713379
3.183206,5384.70428467,3.183206,5382.63885498,3.183206,5384.70428467,3.183206,5386.76971436,3.183206,5214.4354248,3.183206,4539.55627441
3.199872,5384.70428467,3.199872,5384.70428467,3.199872,5386.76971436,3.199872,5384.70428467,3.199872,5198.04107666,3.199872,4551.81976318
3.216538,5384.70428467,3.216538,5384.70428467,3.216538,5384.70428467,3.216538,5384.70428467,3.216538,5214.4354248,3.216538,4549.7543335
3.233204,5384.70428467,3.233204,5384.70428467,3.233204,5386.76971436,3.233204,5384.70428467,3.233204,5216.50085449,3.233204,4533.35998535
3.24987,5384.70428467,3.24987,5384.70428467,3.24987,5384.70428467,3.24987,5384.70428467,3.24987,5214.4354248,3.24987,4541.6217041
3.266536,5384.70428467,3.266536,5384.70428467,3.266536,5384.70428467,3.266536,5384.70428467,3.266536,5206.30279541,3.266536,4566.14868164
3.283202,5384.70428467,3.283202,5384.70428467,3.283202,5384.70428467,3.283202,5384.70428467,3.283202,5202.17193604,3.283202,4592.87017822
3.299868,5384.70428467,3.299868,5384.70428467,3.299868,5384.70428467,3.299868,5384.70428467,3.299868,5212.36999512,3.299868,4558.01605225
3.316534,5384.70428467,3.316534,5384.70428467,3.316534,5384.70428467,3.316534,5384.70428467,3.316534,5200.10650635,3.316534,4519.03106689
3.3332,5384.70428467,3.3332,5384.70428467,3.3332,5386.76971436,3.3332,5386.76971436,3.3332,5195.97564697,3.3332,4527.16369629
3.349866,5384.70428467,3.349866,5384.70428467,3.349866,5384.70428467,3.349866,5384.70428467,3.349866,5202.17193604,3.349866,4533.35998535
3.366532,5384.70428467,3.366532,5386.76971436,3.366532,5386.76971436,3.366532,5384.70428467,3.366532,5208.23913574,3.366532,4545.62347412
3.383198,5384.70428467,3.383198,5382.63885498,3.383198,5386.76971436,3.383198,5384.70428467,3.383198,5208.23913574,3.383198,4527.16369629
3.399864,5384.70428467,3.399864,5384.70428467,3.399864,5384.70428467,3.399864,5384.70428467,3.399864,5187.84301758,3.399864,4541.6217041
3.41653,5384.70428467,3.41653,5386.76971436,3.41653,5384.70428467,3.41653,5384.70428467,3.41653,5204.23736572,3.41653,4572.3449707
3.433196,5386.76971436,3.433196,5384.70428467,3.433196,5384.70428467,3.433196,5384.70428467,3.433196,5210.30456543,3.433196,4566.14868164
3.449862,5384.70428467,3.449862,5384.70428467,3.449862,5386.76971436,3.449862,5384.70428467,3.449862,5185.77758789,3.449862,4537.49084473
3.466528,5384.70428467,3.466528,5384.70428467,3.466528,5384.70428467,3.466528,5384.70428467,3.466528,5204.23736572,3.466528,4549.7543335
3.483194,5384.70428467,3.483194,5384.70428467,3.483194,5384.70428467,3.483194,5384.70428467,3.483194,5191.8447876,3.483194,4529.22912598
3.49986,5384.70428467,3.49986,5384.70428467,3.49986,5386.76971436,3.49986,5384.70428467,3.49986,5198.04107666,3.49986,4496.44042969
3.516526,5384.70428467,3.516526,5384.70428467,3.516526,5384.70428467,3.516526,5384.70428467,3.516526,5208.23913574,3.516526,4475.91522217
3.533192,5386.76971436,3.533192,5384.70428467,3.533192,5384.70428467,3.533192,5384.70428467,3.533192,5202.17193604,3.533192,4480.04608154
3.549858,5386.76971436,3.549858,5384.70428467,3.549858,5384.70428467,3.549858,5384.70428467,3.549858,5189.77935791,3.549858,4506.76757812
3.566524,5384.70428467,3.566524,5384.70428467,3.566524,5384.70428467,3.566524,5384.70428467,3.566524,5204.23736572,3.566524,4521.09649658
3.58319,5384.70428467,3.58319,5382.63885498,3.58319,5384.70428467,3.58319,5384.70428467,3.58319,5200.10650635,3.58319,4504.70214844
3.599856,5384.70428467,3.599856,5384.70428467,3.599856,5384.70428467,3.599856,5384.70428467,3.599856,5212.36999512,3.599856,4477.98065186
3.616522,5384.70428467,3.616522,5384.70428467,3.616522,5386.76971436,3.616522,5384.70428467,3.616522,5200.10650635,3.616522,4482.11151123
3.633188,5384.70428467,3.633188,5384.70428467,3.633188,5384.70428467,3.633188,5384.70428467,3.633188,5218.56628418,3.633188,4533.35998535
3.649854,5384.70428467,3.649854,5386.76971436,3.649854,5384.70428467,3.649854,5384.70428467,3.649854,5210.30456543,3.649854,4525.22735596
3.66652,5384.70428467,3.66652,5384.70428467,3.66652,5384.70428467,3.66652,5384.70428467,3.66652,5200.10650635,3.66652,4516.96563721
3.683186,5384.70428467,3.683186,5384.70428467,3.683186,5384.70428467,3.683186,5384.70428467,3.683186,5212.36999512,3.683186,4545.62347412
3.699852,5382.63885498,3.699852,5384.70428467,3.699852,5384.70428467,3.699852,5384.70428467,3.699852,5218.56628418,3.699852,4551.81976318
3.716518,5386.76971436,3.716518,5386.76971436,3.716518,5384.70428467,3.716518,5384.70428467,3.716518,5208.23913574,3.716518,4541.6217041
3.733184,5384.70428467,3.733184,5384.70428467,3.733184,5384.70428467,3.733184,5386.76971436,3.733184,5216.50085449,3.733184,4549.7543335
3.74985,5386.76971436,3.74985,5386.76971436,3.74985,5386.76971436,3.74985,5384.70428467,3.74985,5216.50085449,3.74985,4558.01605225
3.766516,5382.63885498,3.766516,5384.70428467,3.766516,5386.76971436,3.766516,5384.70428467,3.766516,5208.23913574,3.766516,4558.01605225
3.783182,5384.70428467,3.783182,5384.70428467,3.783182,5384.70428467,3.783182,5384.70428467,3.783182,5210.30456543,3.783182,4539.55627441
3.799848,5386.76971436,3.799848,5384.70428467,3.799848,5386.76971436,3.799848,5384.70428467,3.799848,5222.69714355,3.799848,4525.22735596
3.816514,5384.70428467,3.816514,5384.70428467,3.816514,5384.70428467,3.816514,5384.70428467,3.816514,5212.36999512,3.816514,4537.49084473
3.83318,5384.70428467,3.83318,5384.70428467,3.83318,5384.70428467,3.83318,5384.70428467,3.83318,5206.30279541,3.83318,4527.16369629
3.849846,5384.70428467,3.849846,5384.70428467,3.849846,5384.70428467,3.849846,5384.70428467,3.849846,5216.50085449,3.849846,4523.16192627
3.866512,5384.70428467,3.866512,5386.76971436,3.866512,5384.70428467,3.866512,5384.70428467,3.866512,5214.4354248,3.866512,4531.29455566
3.883178,5384.70428467,3.883178,5384.70428467,3.883178,5384.70428467,3.883178,5384.70428467,3.883178,5214.4354248,3.883178,4490.24414062
3.899844,5384.70428467,3.899844,5384.70428467,3.899844,5384.70428467,3.899844,5384.70428467,3.899844,5218.56628418,3.899844,4525.22735596
3.91651,5384.70428467,3.91651,5384.70428467,3.91651,5384.70428467,3.91651,5384.70428467,3.91651,5226.69891357,3.91651,4535.42541504
3.933176,5384.70428467,3.933176,5384.70428467,3.933176,5384.70428467,3.933176,5384.70428467,3.933176,5216.50085449,3.933176,4531.29455566
3.949842,5384.70428467,3.949842,5384.70428467,3.949842,5384.70428467,3.949842,5384.70428467,3.949842,5230.82977295,3.949842,4516.96563721
3.966508,5384.70428467,3.966508,5384.70428467,3.966508,5384.70428467,3.966508,5384.70428467,3.966508,5237.02606201,3.966508,4527.16369629
3.983174,5384.70428467,3.983174,5384.70428467,3.983174,5384.70428467,3.983174,5384.70428467,3.983174,5220.63171387,3.983174,4541.6217041
3.99984,5384.70428467,3.99984,5384.70428467,3.99984,5384.70428467,3.99984,5384.70428467,3.99984,5210.30456543,3.99984,4525.22735596
4.016506,5384.70428467,4.016506,5386.76971436,4.016506,5384.70428467,4.016506,5384.70428467,4.016506,5212.36999512,4.016506,4529.22912598
4.033172,5384.70428467,4.033172,5384.70428467,4.033172,5384.70428467,4.033172,5384.70428467,4.033172,5198.04107666,4.033172,4549.7543335
4.049838,5384.70428467,4.049838,5384.70428467,4.049838,5384.70428467,4.049838,5384.70428467,4.049838,5173.38500977,4.049838,4553.88519287
4.066504,5386.76971436,4.066504,5384.70428467,4.066504,5384.70428467,4.066504,5384.70428467,4.066504,5167.31781006,4.066504,4537.49084473
4.08317,5386.76971436,4.08317,5384.70428467,4.08317,5384.70428467,4.08317,5384.70428467,4.08317,5181.64672852,4.08317,4539.55627441
4.099836,5384.70428467,4.099836,5384.70428467,4.099836,5384.70428467,4.099836,5384.70428467,4.099836,5175.45043945,4.099836,4541.6217041
4.116502,5384.70428467,4.116502,5384.70428467,4.116502,5386.76971436,4.116502,5384.70428467,4.116502,5175.45043945,4.116502,4539.55627441
4.133168,5384.70428467,4.133168,5384.70428467,4.133168,5384.70428467,4.133168,5384.70428467,4.133168,5177.51586914,4.133168,4533.35998535
4.149834,5384.70428467,4.149834,5386.76971436,4.149834,5384.70428467,4.149834,5384.70428467,4.149834,5181.64672852,4.149834,4529.22912598
4.1665,5384.70428467,4.1665,5384.70428467,4.1665,5384.70428467,4.1665,5384.70428467,4.1665,5175.45043945,4.1665,4543.68713379
4.183166,5386.76971436,4.183166,5384.70428467,4.183166,5384.70428467,4.183166,5384.70428467,4.183166,5185.77758789,4.183166,4547.68890381
4.199832,5384.70428467,4.199832,5384.70428467,4.199832,5384.70428467,4.199832,5384.70428467,4.199832,5181.64672852,4.199832,4558.01605225
4.216498,5384.70428467,4.216498,5384.70428467,4.216498,5384.70428467,4.216498,5386.76971436,4.216498,5177.51586914,4.216498,4558.01605225
4.233164,5384.70428467,4.233164,5384.70428467,4.233164,5384.70428467,4.233164,5384.70428467,4.233164,5173.38500977,4.233164,4576.47583008
4.24983,5384.70428467,4.24983,5384.70428467,4.24983,5384.70428467,4.24983,5384.70428467,4.24983,5181.64672852,4.24983,4578.54125977
4.266496,5384.70428467,4.266496,5384.70428467,4.266496,5384.70428467,4.266496,5386.76971436,4.266496,5181.64672852,4.266496,4572.3449707
4.283162,5384.70428467,4.283162,5384.70428467,4.283162,5384.70428467,4.283162,5384.70428467,4.283162,5177.51586914,4.283162,4547.68890381
4.299828,5384.70428467,4.299828,5384.70428467,4.299828,5384.70428467,4.299828,5384.70428467,4.299828,5181.64672852,4.299828,4551.81976318
4.316494,5384.70428467,4.316494,5384.70428467,4.316494,5384.70428467,4.316494,5384.70428467,4.316494,5181.64672852,4.316494,4576.47583008
4.33316,5386.76971436,4.33316,5382.63885498,4.33316,5384.70428467,4.33316,5384.70428467,4.33316,5179.58129883,4.33316,4590.80474854
4.349826,5386.76971436,4.349826,5384.70428467,4.349826,5384.70428467,4.349826,5384.70428467,4.349826,5191.8447876,4.349826,4574.41040039
4.366492,5384.70428467,4.366492,5386.76971436,4.366492,5384.70428467,4.366492,5384.70428467,4.366492,5177.51586914,4.366492,4566.14868164
4.383158,5384.70428467,4.383158,5384.70428467,4.383158,5384.70428467,4.383158,5384.70428467,4.383158,5183.7121582,4.383158,4475.91522217
4.399824,5384.70428467,4.399824,5384.70428467,4.399824,5384.70428467,4.399824,5386.76971436,4.399824,5183.7121582,4.399824,4519.03106689
4.41649,5384.70428467,4.41649,5384.70428467,4.41649,5384.70428467,4.41649,5384.70428467,4.41649,5181.64672852,4.41649,4527.16369629
4.433156,5384.70428467,4.433156,5384.70428467,4.433156,5384.70428467,4.433156,5386.76971436,4.433156,5177.51586914,4.433156,4539.55627441
4.449822,5384.70428467,4.449822,5384.70428467,4.449822,5384.70428467,4.449822,5384.70428467,4.449822,5181.64672852,4.449822,4535.42541504
4.466488,5384.70428467,4.466488,5384.70428467,4.466488,5384.70428467,4.466488,5384.70428467,4.466488,5183.7121582,4.466488,4558.01605225
4.483154,5384.70428467,4.483154,5384.70428467,4.483154,5384.70428467,4.483154,5382.63885498,4.483154,5191.8447876,4.483154,4566.14868164
4.49982,5384.70428467,4.49982,5384.70428467,4.49982,5384.70428467,4.49982,5384.70428467,4.49982,5181.64672852,4.49982,4531.29455566
4.516486,5386.76971436,4.516486,5384.70428467,4.516486,5384.70428467,4.516486,5386.76971436,4.516486,5191.8447876,4.516486,4543.68713379
4.533152,5384.70428467,4.533152,5384.70428467,4.533152,5384.70428467,4.533152,5384.70428467,4.533152,5193.91021729,4.533152,4558.01605225
4.549818,5386.76971436,4.549818,5384.70428467,4.549818,5384.70428467,4.549818,5384.70428467,4.549818,5189.77935791,4.549818,4535.42541504
4.566484,5384.70428467,4.566484,5384.70428467,4.566484,5384.70428467,4.566484,5386.76971436,4.566484,5191.8447876,4.566484,4519.03106689
4.58315,5384.70428467,4.58315,5384.70428467,4.58315,5384.70428467,4.58315,5386.76971436,4.58315,5200.10650635,4.58315,4535.42541504
4.599816,5384.70428467,4.599816,5384.70428467,4.599816,5386.76971436,4.599816,5386.76971436,4.599816,5195.97564697,4.599816,4549.7543335
4.616482,5384.70428467,4.616482,5384.70428467,4.616482,5384.70428467,4.616482,5384.70428467,4.616482,5191.8447876,4.616482,4543.68713379
4.633148,5384.70428467,4.633148,5384.70428467,4.633148,5384.70428467,4.633148,5384.70428467,4.633148,5198.04107666,4.633148,4537.49084473
4.649814,5384.70428467,4.649814,5384.70428467,4.649814,5384.70428467,4.649814,5384.70428467,4.649814,5202.17193604,4.649814,4553.88519287
4.66648,5384.70428467,4.66648,5384.70428467,4.66648,5384.70428467,4.66648,5384.70428467,4.66648,5185.77758789,4.66648,4555.95062256
4.683146,5384.70428467,4.683146,5384.70428467,4.683146,5382.63885498,4.683146,5384.70428467,4.683146,5193.91021729,4.683146,4549.7543335
4.699812,5384.70428467,4.699812,5384.70428467,4.699812,5384.70428467,4.699812,5384.70428467,4.699812,5200.10650635,4.699812,4545.62347412
4.716478,5386.76971436,4.716478,5384.70428467,4.716478,5384.70428467,4.716478,5384.70428467,4.716478,5181.64672852,4.716478,4531.29455566
4.733144,5384.70428467,4.733144,5384.70428467,4.733144,5384.70428467,4.733144,5384.70428467,4.733144,5175.45043945,4.733144,4539.55627441
4.74981,5384.70428467,4.74981,5384.70428467,4.74981,5384.70428467,4.74981,5384.70428467,4.74981,5183.7121582,4.74981,4529.22912598
4.766476,5384.70428467,4.766476,5386.76971436,4.766476,5384.70428467,4.766476,5384.70428467,4.766476,5179.58129883,4.766476,4535.42541504
4.783142,5384.70428467,4.783142,5386.76971436,4.783142,5384.70428467,4.783142,5384.70428467,4.783142,5175.45043945,4.783142,4535.42541504
4.799808,5384.70428467,4.799808,5384.70428467,4.799808,5384.70428467,4.799808,5384.70428467,4.799808,5181.64672852,4.799808,4541.6217041
4.816474,5384.70428467,4.816474,5384.70428467,4.816474,5386.76971436,4.816474,5384.70428467,4.816474,5177.51586914,4.816474,4560.08148193
4.83314,5384.70428467,4.83314,5384.70428467,4.83314,5384.70428467,4.83314,5384.70428467,4.83314,5175.45043945,4.83314,4555.95062256
4.849806,5384.70428467,4.849806,5386.76971436,4.849806,5384.70428467,4.849806,5384.70428467,4.849806,5171.31958008,4.849806,4531.29455566
4.866472,5386.76971436,4.866472,5384.70428467,4.866472,5386.76971436,4.866472,5384.70428467,4.866472,5177.51586914,4.866472,4543.68713379
4.883138,5386.76971436,4.883138,5384.70428467,4.883138,5384.70428467,4.883138,5384.70428467,4.883138,5181.64672852,4.883138,4551.81976318
4.899804,5386.76971436,4.899804,5384.70428467,4.899804,5386.76971436,4.899804,5384.70428467,4.899804,5198.04107666,4.899804,4543.68713379
4.91647,5384.70428467,4.91647,5384.70428467,4.91647,5384.70428467,4.91647,5386.76971436,4.91647,5200.10650635,4.91647,4543.68713379
4.933136,5384.70428467,4.933136,5384.70428467,4.933136,5384.70428467,4.933136,5384.70428467,4.933136,5185.77758789,4.933136,4558.01605225
4.949802,5384.70428467,4.949802,5384.70428467,4.949802,5384.70428467,4.949802,5384.70428467,4.949802,5191.8447876,4.949802,4560.08148193
4.966468,5384.70428467,4.966468,5384.70428467,4.966468,5384.70428467,4.966468,5386.76971436,4.966468,5206.30279541,4.966468,4543.68713379
4.983134,5384.70428467,4.983134,5384.70428467,4.983134,5384.70428467,4.983134,5384.70428467,4.983134,5198.04107666,4.983134,4547.68890381
4.9998,5384.70428467,4.9998,5386.76971436,4.9998,5384.70428467,4.9998,5384.70428467,4.9998,5202.17193604,4.9998,4560.08148193
5.016466,5384.70428467,5.016466,5384.70428467,5.016466,5384.70428467,5.016466,5386.76971436,5.016466,5189.77935791,5.016466,4566.14868164
5.033132,5384.70428467,5.033132,5384.70428467,5.033132,5384.70428467,5.033132,5386.76971436,5.033132,5200.10650635,5.033132,4564.21234131
5.049798,5384.70428467,5.049798,5386.76971436,5.049798,5384.70428467,5.049798,5384.70428467,5.049798,5202.17193604,5.049798,4576.47583008
5.066464,5384.70428467,5.066464,5384.70428467,5.066464,5384.70428467,5.066464,5384.70428467,5.066464,5206.30279541,5.066464,4570.27954102
5.08313,5384.70428467,5.08313,5384.70428467,5.08313,5384.70428467,5.08313,5384.70428467,5.08313,5208.23913574,5.08313,4551.81976318
5.099796,5384.70428467,5.099796,5384.70428467,5.099796,5384.70428467,5.099796,5384.70428467,5.099796,5200.10650635,5.099796,4525.22735596
5.116462,5384.70428467,5.116462,5386.76971436,5.116462,5386.76971436,5.116462,5384.70428467,5.116462,5200.10650635,5.116462,4537.49084473
5.133128,5384.70428467,5.133128,5386.76971436,5.133128,5384.70428467,5.133128,5384.70428467,5.133128,5232.89520264,5.133128,4535.42541504
5.149794,5384.70428467,5.149794,5384.70428467,5.149794,5386.76971436,5.149794,5384.70428467,5.149794,5208.23913574,5.149794,4541.6217041
5.16646,5382.63885498,5.16646,5384.70428467,5.16646,5384.70428467,5.16646,5384.70428467,5.16646,5208.23913574,5.16646,4551.81976318
5.183126,5384.70428467,5.183126,5384.70428467,5.183126,5384.70428467,5.183126,5384.70428467,5.183126,5216.50085449,5.183126,4541.6217041
5.199792,5384.70428467,5.199792,5386.76971436,5.199792,5384.70428467,5.199792,5384.70428467,5.199792,5241.15692139,5.199792,4521.09649658
5.216458,5384.70428467,5.216458,5384.70428467,5.216458,5384.70428467,5.216458,5384.70428467,5.216458,5214.4354248,5.216458,4549.7543335
5.233124,5384.70428467,5.233124,5384.70428467,5.233124,5384.70428467,5.233124,5384.70428467,5.233124,5208.23913574,5.233124,4560.08148193
5.24979,5384.70428467,5.24979,5384.70428467,5.24979,5386.76971436,5.24979,5384.70428467,5.24979,5206.30279541,5.24979,4549.7543335
5.266456,5384.70428467,5.266456,5386.76971436,5.266456,5384.70428467,5.266456,5384.70428467,5.266456,5202.17193604,5.266456,4558.01605225
5.283122,5384.70428467,5.283122,5384.70428467,5.283122,5384.70428467,5.283122,5384.70428467,5.283122,5195.97564697,5.283122,4566.14868164
5.299788,5384.70428467,5.299788,5384.70428467,5.299788,5384.70428467,5.299788,5384.70428467,5.299788,5208.23913574,5.299788,4541.6217041
5.316454,5384.70428467,5.316454,5384.70428467,5.316454,5386.76971436,5.316454,5384.70428467,5.316454,5187.84301758,5.316454,4531.29455566
5.33312,5384.70428467,5.33312,5384.70428467,5.33312,5384.70428467,5.33312,5384.70428467,5.33312,5187.84301758,5.33312,4543.68713379
5.349786,5384.70428467,5.349786,5384.70428467,5.349786,5386.76971436,5.349786,5384.70428467,5.349786,5193.91021729,5.349786,4537.49084473
5.366452,5384.70428467,5.366452,5384.70428467,5.366452,5384.70428467,5.366452,5384.70428467,5.366452,5200.10650635,5.366452,4533.35998535
5.383118,5384.70428467,5.383118,5384.70428467,5.383118,5384.70428467,5.383118,5384.70428467,5.383118,5185.77758789,5.383118,4549.7543335
5.399784,5384.70428467,5.399784,5384.70428467,5.399784,5384.70428467,5.399784,5384.70428467,5.399784,5189.77935791,5.399784,4547.68890381
5.41645,5384.70428467,5.41645,5386.76971436,5.41645,5384.70428467,5.41645,5386.76971436,5.41645,5195.97564697,5.41645,4543.68713379
